,id,popularity,budget,revenue,profit,original_title,director,genres,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj
4950,277,6.887883,22000000,95708457,87370514.44778842,Underworld,Len Wiseman,Fantasy|Action|Thriller,Lakeshore Entertainment|Laurinfilm|Subterranean Productions LLC|Subterranean Productions UK Ltd.|Underworld Produktions GmbH,1708,6.5,2003,26077758.1852156,113448272.63300401
4951,22,6.8640669999999995,140000000,655011224,610469916.461087,Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,Adventure|Fantasy|Action,Walt Disney Pictures|Jerry Bruckheimer Films,4223,7.3,2003,165949370.269553,776419286.73064
4952,24,6.174132,30000000,180949000,178927796.37727723,Kill Bill: Vol. 1,Quentin Tarantino,Action|Crime,Miramax Films|A Band Apart|Super Cool ManChu,2932,7.6,2003,35560579.3434758,214488375.720753
4953,605,4.21265,150000000,424988211,325958003.19286597,The Matrix Revolutions,Lilly Wachowski|Lana Wachowski,Adventure|Action|Thriller|Science Fiction,Village Roadshow Pictures|NPV Entertainment|Silver Pictures|Warner Bros.,2138,6.4,2003,177802896.717379,503760899.910245
4954,604,4.02924,150000000,738599701,697698212.298555,The Matrix Reloaded,Lilly Wachowski|Lana Wachowski,Adventure|Action|Thriller|Science Fiction,Village Roadshow Pictures|NPV Entertainment|Heineken Branded Entertainment|Silver Pictures|Warner Bros.,2376,6.6,2003,177802896.717379,875501109.015934
4955,12,3.440519,94000000,864625978,913463541.1604129,Finding Nemo,Andrew Stanton|Lee Unkrich,Animation|Family,Walt Disney Pictures|Pixar Animation Studios|Disney Enterprises,3692,7.4,2003,111423148.609557,1024886689.7699699
4956,310,2.8995330000000004,80000000,484572835,479561479.97441477,Bruce Almighty,Tom Shadyac,Fantasy|Comedy,Universal Pictures|Spyglass Entertainment|Shady Acres Entertainment|Pit Bull Productions,1706,6.3,2003,94828211.5826022,574389691.557017
4957,508,2.793616,40000000,244931766,242916410.82805386,Love Actually,Richard Curtis,Comedy|Romance|Drama,DNA Films,1251,6.9,2003,47414105.7913011,290330516.61935496
4958,10719,2.7101919999999997,32000000,173398518,167607107.2796292,Elf,Jon Favreau,Romance|Comedy|Family|Fantasy,New Line Cinema|Gold/Miller Productions|Guy Walks into a Bar Productions,606,6.5,2003,37931284.63304079,205538391.91267
4959,296,2.686888,200000000,435000000,278557871.5238941,Terminator 3: Rise of the Machines,Jonathan Mostow,Action|Thriller|Science Fiction,Columbia Pictures|Intermedia Films|Warner Bros.|C-2 Pictures|IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,1314,5.8,2003,237070528.95650497,515628400.480399
4960,1278,2.6439060000000003,15000000,15121165,143623.25320500135,The Dreamers,Bernardo Bertolucci,Drama|Romance,Peninsula Films|Recorded Picture Company (RPC)|Fiction Films,312,7.1,2003,17780289.6717379,17923912.9249429
4961,587,2.491591,70000000,122919055,62727741.80364208,Big Fish,Tim Burton,Adventure|Fantasy|Drama,The Zanuck Company|Columbia Pictures Corporation|Jinks/Cohen Company|Tim Burton Productions,1091,7.4,2003,82974685.1347769,145702426.93841898
4962,9480,2.394195,78000000,179179718,119933646.32964991,Daredevil,Mark Steven Johnson,Fantasy|Action|Crime|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures|Marvel Enterprises,881,4.9,2003,92457506.2930371,212391152.622687
4963,8273,2.182292,55000000,231449203,209154529.445819,American Wedding,Jesse Dylan,Comedy|Romance,Universal Pictures|Zide-Perry Productions|LivePlanet|Loumolo & Co.,662,6.0,2003,65194395.463039,274348924.908858
4964,8698,1.830211,78000000,179265204,120034977.38584189,The League of Extraordinary Gentlemen,Stephen Norrington,Fantasy|Action|Thriller|Science Fiction,Twentieth Century Fox Film Corporation|JD Productions|International Production Company|Angry Films|Mediastream Dritte Film GmbH & Co. Beteiligungs KG,672,5.6,2003,92457506.2930371,212492483.678879
4965,9654,1.798132,60000000,176070171,137584084.1752094,The Italian Job,F. Gary Gray,Thriller|Action|Crime,Paramount Pictures|De Line Pictures|Working Title Films,1295,6.6,2003,71121158.6869516,208705242.862161
4966,14873,1.7816150000000002,20000000,135680000,137121593.9484425,The Jungle Book 2,Steve Trenbirth,Family|Animation|Adventure,Walt Disney Pictures|Walt Disney Television Animation|Walt Disney Animation Australia|DisneyToon Studios,156,5.6,2003,23707052.895650502,160828646.844093
4967,153,1.765322,4000000,119723856,137173578.7740319,Lost in Translation,Sofia Coppola,Drama,American Zoetrope,1135,7.3,2003,4741410.57913011,141914989.35316202
4968,10147,1.7030299999999898,23000000,76488889,63403196.04262909,Bad Santa,Terry Zwigoff,Drama|Comedy|Crime,Columbia Pictures|Dimension Films (US version),353,6.2,2003,27263110.829998102,90666306.8726272
4969,9486,1.6619110000000001,40000000,160583018,142933399.30215892,Johnny English,Peter Howitt,Adventure|Action|Comedy,Universal Pictures|StudioCanal,514,6.0,2003,47414105.7913011,190347505.09346002
4970,10009,1.6530310000000001,100000000,250,-118534968.14009081,Brother Bear,Aaron Blaise|Robert Walker,Animation|Adventure|Family|Fantasy,Walt Disney Pictures|Walt Disney Feature Animation,753,6.8,2003,118535264.47825201,296.33816119563204
4971,10601,1.650018,100000000,121975011,26048137.407975003,Peter Pan,P.J. Hogan,Adventure|Fantasy|Family,Columbia Pictures|Universal Pictures|Revolution Studios|Quinta Communications,391,6.7,2003,118535264.47825201,144583401.886227
4972,4256,1.6480689999999898,48000000,220673217,204678654.4540567,Scary Movie 3,David Zucker,Comedy,Dimension Films|Brad Grey Pictures,466,5.6,2003,56896926.94956129,261575581.403618
4973,10028,1.635524,18000000,62646763,52922158.60302871,Honey,Bille Woodruff,Music,Universal Pictures|Marc Platt Productions|NuAmerica Entertainment,156,6.0,2003,21336347.6060855,74258506.20911421
4974,8409,1.626534,36000000,44350926,9898792.220483102,A Man Apart,F. Gary Gray,Action|Drama,"New Line Cinema|Newman/Tooley Films|Joseph Nittolo Entertainment|""DIA"" Productions GmbH & Co. KG",152,5.7,2003,42672695.212171,52571487.432654105
4975,1584,1.6227040000000001,35000000,131282949,114129248.2446106,The School of Rock,Richard Linklater,Comedy|Music,Paramount Pictures,767,6.6,2003,41487342.5673884,155616590.811999
4976,616,1.622536,140000000,456758981,375471095.8869689,The Last Samurai,Edward Zwick,Drama|Action|War|History,"Cruise/Wagner Productions|Warner Bros.|Radar Pictures|Bedford Falls Company, The",1093,7.1,2003,165949370.269553,541420466.1565219
4977,8961,1.6152309999999999,130000000,273339556,169907921.806553,Bad Boys II,Michael Bay,Adventure|Action|Comedy|Thriller|Crime,Columbia Pictures Corporation|Don Simpson/Jerry Bruckheimer Films,1041,6.3,2003,154095843.821728,324003765.628281
4978,1996,1.5694350000000001,95000000,156505388,72905574.33417499,Lara Croft Tomb Raider: The Cradle of Life,Jan de Bont,Action|Adventure|Fantasy|Thriller,Paramount Pictures|Toho-Towa|Mutual Film Company|Lawrence Gordon Productions|British Broadcasting Corporation (BBC),994,5.5,2003,112608501.25434,185514075.58851498
4979,9902,1.565393,12600000,28650575,19025591.526530296,Wrong Turn,Rob Schmidt,Horror|Thriller,Summit Entertainment|Newmarket Capital Group|Regency Enterprises|Constantin Film Produktion|Stan Winston Studio,347,5.9,2003,14935443.324259803,33961034.8507901
4980,2832,1.518131,30000000,90259536,71428800.37096721,Identity,James Mangold,Mystery|Thriller,Konrad Pictures|Columbia Pictures Corporation,549,7.0,2003,35560579.3434758,106989379.714443
4981,8619,1.491266,150000000,212011111,73505034.42975298,Master and Commander: The Far Side of the World,Peter Weir,Adventure,Universal Pictures|Twentieth Century Fox Film Corporation|Samuel Goldwyn Films|Miramax,434,6.6,2003,177802896.717379,251307931.14713198
4983,322,1.428302,25000000,156822020,156255580.0475748,Mystic River,Clint Eastwood,Thriller|Crime|Drama|Mystery,Village Roadshow Pictures|Malpaso Productions|NPV Entertainment|Warner Bros.,743,7.4,2003,29633816.119563203,185889396.16713798
4985,9506,1.412354,75000000,195745823,143126380.63949245,Anger Management,Peter Segal,Comedy,Columbia Pictures|Revolution Studios|Happy Madison Productions,498,5.9,2003,88901448.3586895,232027828.99818197
4986,9341,1.412067,60000000,74208267,16841806.866226315,The Core,Jon Amiel,Action|Thriller|Adventure|Science Fiction,Paramount Pictures|David Foster Productions|Horsepower Films|LivePlanet|Core Productions,278,5.3,2003,71121158.6869516,87962965.55317791
4987,1927,1.387163,137000000,245360480,128445381.55790403,Hulk,Ang Lee,Action|Science Fiction,Universal Pictures|Good Machine|Valhalla Motion Pictures|Marvel Enterprises,850,5.2,2003,162393312.335206,290838693.89311004
4988,1428,1.318505,29000000,98185582,82009312.6045177,Once Upon a Time in Mexico,Robert Rodriguez,Action,Columbia Pictures Corporation|Dimension Films|Troublemaker Studios,320,6.1,2003,34375226.6986933,116384539.303211
4990,11635,1.2806540000000002,24000000,87055349,74742824.7048354,Old School,Todd Phillips,Comedy,DreamWorks SKG|The Montecito Picture Company,267,6.6,2003,28448463.474780604,103191288.179616
4991,9919,1.209598,50000000,177371441,150980074.45911157,How to Lose a Guy in 10 Days,Donald Petrie,Comedy|Romance,Paramount Pictures,499,6.2,2003,59267632.23912641,210247706.698238
4992,6038,1.204207,50000000,88323487,45426846.67273859,Shanghai Knights,David Dobkin,Action|Adventure|Comedy|Western,Spyglass Entertainment|Touchstone Pictures|Birnbaum / Barber Productions|Jackie Chan Films Limited|All Knight Productions,393,5.9,2003,59267632.23912641,104694478.911865
4993,9257,1.158663,80000000,116643346,43435287.0947808,S.W.A.T.,Clark Johnson,Action|Thriller|Crime,Original Film|Columbia Pictures Corporation|Camelot Pictures|Chris Lee Productions|Illusion Entertainment,499,5.8,2003,94828211.5826022,138263498.677383
4994,9567,1.1250440000000002,70000000,85632458,18529975.434751093,Tears of the Sun,Antoine Fuqua,Action|Drama|War,Columbia Pictures|Revolution Studios|Cheyenne Enterprises|Michael Lobell Productions,349,6.4,2003,82974685.1347769,101504660.569528
4995,10327,1.118671,45000000,124914842,94727269.3220773,"Legally Blonde 2: Red, White & Blonde",Charles Herman-Wurmfeld,Comedy,Type A Films|Marc Platt Productions|Metro-Goldwyn-Mayer (MGM),235,5.2,2003,53340869.015213706,148068138.337291
4998,10330,1.096211,26000000,110230332,99842646.80711031,Freaky Friday,Mark Waters,Comedy|Family|Fantasy,Walt Disney Pictures,473,6.0,2003,30819168.764345698,130661815.571456
4999,14411,1.0723559999999999,60000000,26288320,-39960229.04806219,Sinbad: Legend of the Seven Seas,Tim Johnson|Patrick Gilmore,Family|Animation|Adventure,DreamWorks Animation,196,6.3,2003,71121158.6869516,31160929.6388894
5000,9562,1.0472139999999999,80000000,19480739,-71736666.0866341,Timeline,Richard Donner,Action|Adventure|Science Fiction,Paramount Pictures|Donners' Company|Mutual Film Company|Cobalt Media Group|Artists Production Group (APG),176,5.1,2003,94828211.5826022,23091545.495968103
5001,9620,1.024891,60000000,96269812,42992517.5799644,Paycheck,John Woo,Action|Adventure|Mystery|Science Fiction|Thriller,Paramount Pictures|DreamWorks SKG|Davis Entertainment|Lion Rock Productions|Province of British Columbia Film Incentive BC,343,5.7,2003,71121158.6869516,114113676.26691599
5002,9471,1.01154599999999,120000000,259175788,164972388.395492,Charlie's Angels: Full Throttle,McG,Action|Adventure|Comedy|Crime,Columbia Pictures Corporation|Wonderland Sound and Vision|Tall Trees Productions|Flower Films (II),592,5.3,2003,142242317.373903,307214705.769395
5003,6964,1.005582,80000000,266728738,221339403.44520378,Something's Gotta Give,Nancy Meyers,Drama|Comedy|Romance,Columbia Pictures Corporation|Waverly Films|Warner Bros.,236,6.2,2003,94828211.5826022,316167615.027806
5004,10756,1.004692,90000000,182290266,109396510.89078301,The Haunted Mansion,Rob Minkoff,Thriller|Fantasy|Comedy|Family|Mystery,Walt Disney Pictures|Gunn Films|Doom Buggy Productions,270,5.1,2003,106681738.03042701,216078248.92121002
5005,7288,1.000194,40000000,19322135,-24510561.9662061,Duplex,Danny DeVito,Action|Comedy|Thriller,Miramax Films|Flower Films,262,5.8,2003,47414105.7913011,22903543.825095
5006,4970,0.997525,40000000,141591324,120421544.5903579,Gothika,Mathieu Kassovitz,Horror|Thriller,Columbia Pictures Corporation|Dark Castle Entertainment|Warner Bros.,339,5.8,2003,47414105.7913011,167835650.381659
5007,470,0.995361,20000000,60427839,47921245.88149229,21 Grams,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,Drama|Crime|Thriller,This Is That Productions|Y Productions|Mediana Productions Filmgesellschaft,520,7.0,2003,23707052.895650502,71628298.7771428
5008,9358,0.981031,26000000,90426405,76368009.56058031,Final Destination 2,David R. Ellis,Horror|Mystery,New Line Cinema|Zide-Perry Productions,519,5.9,2003,30819168.764345698,107187178.324926
5010,9373,0.9205709999999999,9500000,107071655,115656819.310058,The Texas Chainsaw Massacre,Marcus Nispel,Horror,New Line Cinema|Next Entertainment|Platinum Dunes|Radar Pictures|Focus Features,333,6.0,2003,11260850.125434,126917669.435492
5012,11007,0.876158,40000000,190212113,178054325.4229219,Cheaper by the Dozen,Shawn Levy,Comedy|Drama|Family,Twentieth Century Fox Film Corporation|Robert Simonds Productions,357,5.8,2003,47414105.7913011,225468431.214223
5013,2289,0.8752479999999989,79000000,173013509,111439161.5384353,Cold Mountain,Anthony Minghella,Drama,Miramax Films|Mirage Enterprises|Castel Film Romania|Bona Fide Productions|Cattleya,299,6.5,2003,93642858.9378197,205082020.476255
5017,11023,0.841686,2000000,4601043,3083153.19924308,Thirteen,Catherine Hardwicke,Drama,Fox Searchlight Pictures|Sound for Film|Working Title Films|Antidote Films (I),153,6.6,2003,2370705.28956505,5453858.48880813
5018,6466,0.8206110000000001,30000000,114908830,100646906.2058892,Freddy vs. Jason,Ronny Yu,Horror,New Line Cinema|Cecchi Gori Group Tiger Cinematografica|Avery Pix|Sean S. Cunningham Films|Crystal Lake Entertainment,315,5.7,2003,35560579.3434758,136207485.54936498
5019,10623,0.796421,25000000,56489558,37326230.8583328,Cradle 2 the Grave,Andrzej Bartkowiak,Action|Crime|Drama,Silver Pictures|Warner Bros.,133,5.9,2003,29633816.119563203,66960046.977896
5021,10715,0.783216,80000000,68514844,-13613960.040339917,Looney Tunes: Back in Action,Joe Dante,Animation|Comedy|Family,Lonely Film Productions GmbH & Co. KG.|Warner Bros. Animation|Warner Bros.|Goldmann Pictures|Baltimore Spring Creek Productions,144,5.5,2003,94828211.5826022,81214251.54226229
5022,10782,0.7606569999999989,50000000,42792561,-8543356.880758807,Basic,John McTiernan,Action|Drama|Mystery|Thriller|Crime,Intermedia Films|Krane Entertainment,153,6.0,2003,59267632.23912641,50724275.3583676
5023,10159,0.754774,85000000,80916492,-4840397.007789791,The Rundown,Peter Berg,Adventure|Action|Comedy|Thriller,Columbia Pictures|Universal Pictures|WWE Studios,298,6.3,2003,100754974.806514,95914577.7987242
5025,584,0.723225,76000000,236350661,190072080.1089759,2 Fast 2 Furious,John Singleton,Action|Crime|Thriller,Mikona Productions GmbH & Co. KG|Universal Pictures|Original Film|Ardustry Entertainment,1275,6.1,2003,90086801.00347209,280158881.112448
5031,2055,0.6808029999999989,22000000,68296293,54877433.351176806,Open Range,Kevin Costner,Western,Tig Productions|Touchstone Pictures|Beacon Pictures|Cobalt Media Group,125,6.8,2003,26077758.1852156,80955191.5363924
5032,12090,0.648946,18000000,101564935,99053916.7133295,Just Married,Shawn Levy,Comedy,Twentieth Century Fox Film Corporation|Robert Simonds Productions|Mediastream Dritte Film GmbH & Co. Beteiligungs KG,242,5.3,2003,21336347.6060855,120390264.31941499
5035,10708,0.630566,60000000,164433867,123790960.4533164,Daddy Day Care,Steve Carr,Comedy|Family,Columbia Pictures|Revolution Studios|Davis Entertainment,257,5.7,2003,71121158.6869516,194912119.140268
5037,4464,0.62007,87000000,148336445,72705317.30230899,Seabiscuit,Gary Ross,Drama|History,Universal Pictures|Spyglass Entertainment|The Kennedy/Marshall Company|DreamWorks Pictures|Touchstone Pictures,109,6.4,2003,103125680.096079,175830997.398388
5038,2116,0.6015,50000000,55495563,6514180.136618994,Out of Time,Carl Franklin,Thriller|Crime|Drama,Original Film|Monarch Pictures|Metro-Goldwyn-Mayer (MGM),151,6.0,2003,59267632.23912641,65781812.3757454
5039,11351,0.598372999999999,17000000,63102666,54647917.074625604,Jeepers Creepers 2,Victor Salva,Horror|Thriller,United Artists|American Zoetrope|Myriad Pictures|Jeepers Creepers II,123,5.4,2003,20150994.9613029,74798912.0359285
5040,18736,0.595052,17000000,55534455,45676918.149503306,The Lizzie McGuire Movie,Jim Fall,Comedy|Adventure|Family,Walt Disney Pictures,158,5.8,2003,20150994.9613029,65827913.110806204
5041,6171,0.580909,68000000,75715436,9145512.468250304,Dreamcatcher,Lawrence Kasdan,Drama|Horror|Science Fiction|Thriller,Village Roadshow Pictures|Castle Rock Entertainment|NPV Entertainment|Kasdan Pictures|WV Films II,330,5.1,2003,80603979.84521191,89749492.31346221
5045,12279,0.571314,38000000,197011982,188485273.415811,Spy Kids 3-D: Game Over,Robert Rodriguez,Action|Adventure|Comedy|Family|Science Fiction,Dimension Films,281,4.8,2003,45043400.501736,233528673.91754702
5046,10720,0.563401,35000000,20298207,-17426809.2155952,Down with Love,Peyton Reed,Action|Comedy|Romance|Thriller,Regency Enterprises|Fox 2000 Pictures|Epsilon Motion Pictures|Mediastream Dritte Film|Jinks/Cohen Company,107,6.0,2003,41487342.5673884,24060533.3517932
5047,9616,0.556095,35000000,11560806,-27783710.5994707,The Order,Brian Helgeland,Drama|Fantasy|Horror|Mystery|Romance,Twentieth Century Fox Film Corporation|N1 European Film Produktions GmbH & Co. KG|Baumgarten Merims Productions,42,4.8,2003,41487342.5673884,13703631.9679177
5048,11775,0.5488529999999989,60000000,119940815,71051003.59066941,Intolerable Cruelty,Joel Coen,Crime|Comedy|Romance,Imagine Entertainment|Universal Pictures|Mike Zoss Productions|Alphaville Productions,201,5.7,2003,71121158.6869516,142172162.277621
5049,10632,0.5434829999999989,55000000,34234008,-24615023.538732804,The Hunted,William Friedkin,Drama|Action|Thriller|Crime,Lakeshore Entertainment|Alphaville Films,90,5.8,2003,65194395.463039,40579371.9243062
5050,11093,0.537976,16500000,16942795,524868.2243463993,House of Sand and Fog,Vadim Perelman,Drama,DreamWorks SKG|Cobalt Media Group|Bisgrove Entertainment,76,6.5,2003,19558318.6389117,20083186.8632581
5054,11547,0.505814,1500000,30553394,34438517.41780881,Cabin Fever,Eli Roth,Horror,Tonic Films|Down Home Entertainment|Cabin Pictures|Black Sky Entertainment|Deer Path Films,142,5.3,2003,1778028.96717379,36216546.3849826
5055,11329,0.500124,60000000,80154140,23889763.152317405,Runaway Jury,Gary Fleder,Drama|Thriller,Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures,180,6.8,2003,71121158.6869516,95010921.839269
5059,504,0.490565,8000000,60378584,62087093.074363776,Monster,Patty Jenkins,Crime|Drama,Newmarket Films,216,6.8,2003,9482821.15826022,71569914.232624
5060,10944,0.48170799999999997,12000000,23,-14224204.474279473,In the Cut,Jane Campion,Thriller|Mystery,Pathe Productions|Red Turtle,36,4.7,2003,14224231.737390302,27.2631108299981
5062,10678,0.476487,20000000,132675402,133560085.76263452,Bringing Down The House,Adam Shankman,Comedy,Hyde Park Films|Touchstone Pictures,85,5.3,2003,23707052.895650502,157267138.65828502
5064,8046,0.470814,54000000,7266209,-55396022.7625639,Gigli,Martin Brest,Drama,City Light Films|Revolution Studios|Casey Silver Productions,48,3.8,2003,64009042.8182565,8613020.0556926
5065,16072,0.46951800000000005,56000000,12923936,-51060326.38922139,Gods and Generals,Ronald F. Maxwell,Drama|History|War,Turner Pictures|Antietam Filmworks,23,5.8,2003,66379748.107821494,15319421.7186001
5067,13537,0.462609,6000000,2,-7112113.497989871,Shattered Glass,Billy Ray,Drama|History,Lions Gate Films|Cruise/Wagner Productions|Baumgarten Merims Productions,46,6.4,2003,7112115.86869516,2.37070528956505
5068,10152,0.46067299999999994,19000000,39267515,24024152.5084195,Dumb and Dumberer: When Harry Met Lloyd,Troy Miller,Comedy,New Line Cinema,110,4.2,2003,22521700.250868,46545852.7592875
5075,14926,0.439958,20000000,37095657,20264382.239244897,Uptown Girls,Boaz Yakin,Comedy,GreeneStreet Films|Metro-Goldwyn-Mayer (MGM),108,6.2,2003,23707052.895650502,43971435.1348954
5076,1415,0.438475,5000000,742898,-5046167.11480899,Party Monster,Fenton Bailey|Randy Barbato,Comedy|Drama|Crime,ContentFilm,25,5.6,2003,5926763.22391264,880596.10910365
5078,11615,0.431188,50000000,38955598,-13091511.120741509,The Life of David Gale,Alan Parker,Drama|Thriller|Crime,Universal Pictures|Intermedia Films|Saturn Films,246,7.2,2003,59267632.23912641,46176121.1183849
5080,1807,0.42697700000000005,3000000,10012022,8311718.822973221,Elephant,Gus Van Sant,Drama|Crime,HBO Films|Fearmakers Studios,186,7.1,2003,3556057.93434758,11867776.7573208
5082,11059,0.422393,7000000,13818181,8081948.880955909,House of the Dead,Uwe Boll,Horror|Action|Thriller,Boll Kino Beteiligungs GmbH & Co. KG|Brightlight Pictures|Herold Productions|Mindfire Entertainment,35,3.4,2003,8297468.51347769,16379417.394433599
5083,1088,0.421807,8000000,41400000,39590778.33573638,Whale Rider,Niki Caro,Drama|Family,South Pacific Pictures,46,6.7,2003,9482821.15826022,49073599.4939966
5087,2662,0.407552,7000000,16829545,11651477.162758809,House of 1000 Corpses,Rob Zombie,Horror,Universal Pictures|Spectacle Entertainment Group,140,5.8,2003,8297468.51347769,19948945.6762365
5088,9582,0.403468,20000000,17432163,-3043792.379320398,A Guy Thing,Chris Koch,Comedy|Romance,Metro-Goldwyn-Mayer (MGM)|David Ladd Films,46,5.3,2003,23707052.895650502,20663260.516330104
5090,13920,0.388875,32000000,52277485,24035970.4742881,Radio,Mike Tollin,Drama,Revolution Studios|Tollin/Robbins Productions,75,7.1,2003,37931284.63304079,61967255.10732889
5091,237,0.383686,6400000,2500000,-4622875.314651851,Young Adam,David Mackenzie,Drama|Thriller|Crime|Romance,Recorded Picture Company (RPC),16,5.9,2003,7586256.92660817,2963381.61195632
5097,11375,0.36744,75000000,51142659,-28279362.251828603,Hollywood Homicide,Ron Shelton,Action|Adventure|Comedy|Thriller,Columbia Pictures|Revolution Studios,76,4.8,2003,88901448.3586895,60622086.1068609
5098,302,0.366218,7800000,22441323,17355130.941165186,Swimming Pool,FranÃ§ois Ozon,Thriller|Crime,France 2 CinÃ©ma|Canal Plus|FidÃ©litÃ© Productions|Gimages|FOZ,68,6.2,2003,9245750.62930371,26600881.5704689
5101,13370,0.360105,6000000,18750246,15113537.81772784,A Mighty Wind,Christopher Guest,Comedy|Music,Castle Rock Entertainment,33,6.5,2003,7112115.86869516,22225653.686423
5106,15708,0.35167800000000005,850000,819939,-35632.88585479907,Latter Days,C. Jay Cox,Drama|Comedy|Romance,TLA Releasing,26,6.4,2003,1007549.74806514,971916.8622103409
5107,2056,0.35029299999999997,500000,8679814,9695964.158729138,The Station Agent,Tom McCarthy,Drama|Comedy,Next Wednesday Productions|SenArt Films,107,7.4,2003,592676.322391263,10288640.4811204
5109,22309,0.346215,15000000,30238577,18063087.549672205,The Fighting Temptations,Jonathan Lynn,Comedy|Music|Romance,Paramount Pictures,22,5.3,2003,17780289.6717379,35843377.2214101
5111,16941,0.33970900000000004,5000000,4856298,-170337.5457605403,Intermission,John Crowley,Romance|Action|Comedy|Crime|Mystery,UK Film Council|Portman Film|Irish Film Board|Parallel Film Productions|Brown Sauce Film Productions,21,5.5,2003,5926763.22391264,5756425.678152099
5128,8696,0.28941500000000003,10000000,96542059,102582858.52057481,Calendar Girls,Nigel Cole,Comedy,Harbour Pictures|Touchstone Pictures,46,6.5,2003,11853526.447825199,114436384.9684
5130,14527,0.28486100000000003,8256269,460978,-9240168.80369943,Foolproof,William Phillips,Action,Alliance Atlantis Communications|TÃ©lÃ©film Canada|The Harold Greenberg Fund|Canadian Film or Video Production Tax Credit (CPTC)|Movie Central Network,18,6.4,2003,9786590.29518599,546421.49148656
5133,321,0.276911,4361898,3031801,-1576633.9967672997,Mambo Italiano,Ã‰mile Gaudreault,Comedy|Romance,icon,13,5.2,2003,5170387.33057161,3593753.33380431
5135,10923,0.27518400000000004,28000000,58795814,36503899.5731308,Agent Cody Banks,Harald Zwart,Action,Splendid Pictures|Maverick Films|Metro-Goldwyn-Mayer (MGM)|Dylan Sellers Productions|Madacy Entertainment,161,4.9,2003,33189874.0539107,69693773.6270415
5138,12253,0.264295,24000000,23510601,-580110.399003908,Biker Boyz,Reggie Rock Bythewood,Action|Drama,DreamWorks Pictures,30,5.8,2003,28448463.474780604,27868353.075776696
5142,24982,0.25338099999999997,13000000,17040871,4789857.127074998,Ghosts of the Abyss,James Cameron,Family|Documentary,Walt Disney Pictures|Walden Media|Earthship Productions,23,6.7,2003,15409584.3821728,20199441.5092478
5148,1792,0.34975100000000003,55000000,33828318,-25095909.253194705,Stuck on You,Bobby Farrelly|Peter Farrelly,Comedy,Twentieth Century Fox Film Corporation|Conundrum Entertainment,104,4.8,2003,65194395.463039,40098486.2098443
5162,24914,0.208637,10,5,-5.926763223912558,Kid's Story,Shinichiro Watanabe,Science Fiction|Animation,Studio 4Â°C,16,6.8,2003,11.853526447825198,5.92676322391264
5164,52036,0.371487,15000000,2281585,-15075806.857691757,The Company,Robert Altman,Drama|Thriller,Sony Pictures Classics,12,4.9,2003,17780289.6717379,2704482.81404614
5176,10629,0.193661,17000000,1569918,-18290088.50791121,Veronica Guerin,Joel Schumacher,Drama|Crime|Thriller,Jerry Bruckheimer Films|Touchstone Pictures,26,6.7,2003,20150994.9613029,1860906.45339169
5184,36658,0.175002,110000000,214948780,124401313.93969901,X2,Bryan Singer,Adventure|Action|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Donners' Company|Bad Hat Harry Productions|Marvel Enterprises|XM2 Productions,2222,6.7,2003,130388790.926078,254790104.86577702
5186,4997,0.161748,5000000,2466444,-3003157.3053046498,Wonderland,James Cox,Crime|Drama|Mystery|Thriller,Lions Gate Films,23,6.4,2003,5926763.22391264,2923605.91860799
5195,17813,0.143004,30000000,15368897,-17343016.6371356,Alex & Emma,Rob Reiner,Comedy|Romance,Epsilon Motion Pictures|Franchise Pictures|Escape Artists|Reiner-Greisman,43,5.0,2003,35560579.3434758,18217562.706340197
5196,31246,0.135161999999999,12000000,4922166,-8389729.251231672,From Justin to Kelly,Robert Iscove,Comedy|Romance,20th Century Fox,12,3.5,2003,14224231.737390302,5834502.48615863
5198,16930,0.126182,569217,569217,0.0,Les Clefs de bagnole,Laurent Baffie,Comedy,Laurent Baffie Productions,12,4.8,2003,674722.876405176,674722.876405176
5207,28200,0.098984,7000000,10000000,3556057.9343475094,Sylvia,Christine Jeffs,Drama|Romance,Focus Films,17,5.6,2003,8297468.51347769,11853526.447825199
5231,597,4.355219,200000000,1845034188,2234713671.205051,Titanic,James Cameron,Drama|Romance|Thriller,Paramount Pictures|Twentieth Century Fox Film Corporation|Lightstorm Entertainment,4654,7.3,1997,271692064.214419,2506405735.41947
5232,11970,3.4889099999999997,85000000,252712101,227830234.572136,Hercules,John Musker|Ron Clements,Animation|Family|Fantasy|Adventure|Comedy,Walt Disney Pictures,909,7.0,1997,115469127.29112801,343299361.863264
5233,607,3.153414,90000000,589390539,678402231.9503081,Men in Black,Barry Sonnenfeld,Action|Adventure|Comedy|Science Fiction,Amblin Entertainment|Columbia Pictures Corporation|Parkes+MacDonald Image Nation,2864,6.7,1997,122261428.89648798,800663660.846796
5234,782,3.077454,36000000,12532777,-31879291.291250497,Gattaca,Andrew Niccol,Thriller|Science Fiction|Mystery|Romance,Columbia Pictures|Jersey Films,1117,7.3,1997,48904571.5585954,17025280.2673449
